38.386517245524814,0.7746530452835007,45.0,90.0,0.0,1.0
38.386517245524814,0.7746530452835007,18.43494882292202,0.0,0.1,0.0
38.386517245524814,0.7746530452835007,0.0,180.0,0.1,0.0
16.359186726441333,0.8023576462394763,45.0,90.0,0.0,0.0
16.359186726441333,0.8023576462394763,18.43494882292202,0.0,0.1,1.0
16.359186726441333,0.8023576462394763,0.0,180.0,0.1,0.0
8.95981025378666,0.9375,45.0,90.0,0.0,0.0
8.95981025378666,0.9375,18.43494882292202,0.0,0.1,0.0
8.95981025378666,0.9375,0.0,180.0,0.1,1.0
37.01741697176425,0.8232233047033631,180.0,0.0,0.1,0.0
24.400639935249764,0.8602457514062631,180.0,0.0,0.1,0.0
166.82729862048316,0.9375,180.0,0.0,0.1,1.0
204.75781855404054,0.7348349570550448,233.13010235415598,270.0,0.0,1.0
40.96962241443848,0.7746530452835007,33.690067525979806,90.0,0.1,1.0
40.96962241443848,0.7746530452835007,0.0,0.0,0.2,0.0
40.96962241443848,0.7746530452835007,315.0,180.0,0.2,0.0
11.726666284688406,0.75,33.690067525979806,90.0,0.1,0.0
11.726666284688406,0.75,0.0,0.0,0.2,1.0
11.726666284688406,0.75,315.0,180.0,0.2,0.0
318.8858582582938,0.9116116523516815,33.690067525979806,90.0,0.1,0.0
318.8858582582938,0.9116116523516815,0.0,0.0,0.2,0.0
318.8858582582938,0.9116116523516815,315.0,180.0,0.2,1.0
68.97621745973926,0.7204915028125263,135.0,0.0,0.2,0.0
16.800926657015438,0.7746530452835007,135.0,0.0,0.2,0.0
148.5955764106542,0.9116116523516815,135.0,0.0,0.2,1.0
41.150962312278196,0.6875,45.0,270.0,0.0,1.0
227.89289482489664,0.7348349570550448,225.0,0.0,0.0,1.0
44.46712345400779,0.7746530452835007,33.690067525979806,90.0,0.2,1.0
44.46712345400779,0.7746530452835007,0.0,0.0,0.30000000000000004,0.0
44.46712345400779,0.7746530452835007,315.0,180.0,0.30000000000000004,0.0
9.856793702776429,0.75,33.690067525979806,90.0,0.2,0.0
9.856793702776429,0.75,0.0,0.0,0.30000000000000004,1.0
9.856793702776429,0.75,315.0,180.0,0.30000000000000004,0.0
282.9917333805014,0.8602457514062631,33.690067525979806,90.0,0.2,0.0
282.9917333805014,0.8602457514062631,0.0,0.0,0.30000000000000004,0.0
282.9917333805014,0.8602457514062631,315.0,180.0,0.30000000000000004,1.0
68.3344008112339,0.7204915028125263,33.690067525979806,0.0,0.0,0.0
68.3344008112339,0.7204915028125263,135.0,0.0,0.30000000000000004,0.0
29.873477854671354,0.7746530452835007,33.690067525979806,0.0,0.0,1.0
29.873477854671354,0.7746530452835007,135.0,0.0,0.30000000000000004,0.0
133.46020206243563,0.8602457514062631,33.690067525979806,0.0,0.0,0.0
133.46020206243563,0.8602457514062631,135.0,0.0,0.30000000000000004,1.0
46.49061220807537,0.7746530452835007,45.0,270.0,0.0,1.0
